game_id,season,week,team,opp,player_id,player,position,routes,targets,target_share,air_yards,rush_att,snap_pct,receiving_yards,rushing_yards
2019_06_DET_GB,2019,6,DET,GB,00-0035229,T.Hockenson,TE,,6,0.1875,,,,21.0,0.0
2019_07_DET_MIN,2019,7,DET,MIN,00-0035229,T.Hockenson,TE,,5,0.11111111,,,,32.0,0.0
2019_08_DET_NYG,2019,8,DET,NYG,00-0035229,T.Hockenson,TE,,1,0.032258064,,,,21.0,0.0
2019_09_DET_LV,2019,9,DET,LV,00-0035229,T.Hockenson,TE,,7,0.17073171,,,,56.0,0.0
2019_10_DET_CHI,2019,10,DET,CHI,00-0035229,T.Hockenson,TE,,6,0.13953489,,,,47.0,0.0
2019_11_DET_DAL,2019,11,DET,DAL,00-0035229,T.Hockenson,TE,,2,0.083333336,,,,6.0,0.0
2019_12_DET_WAS,2019,12,DET,WAS,00-0035229,T.Hockenson,TE,,2,0.06666667,,,,0.0,0.0
2019_13_DET_CHI,2019,13,DET,CHI,00-0035229,T.Hockenson,TE,,11,0.30555555,,,,18.0,0.0
2019_16_MIA_CIN,2019,16,MIA,CIN,00-0035231,C.Wilkins,DT,,1,0.019607844,,,,1.0,0.0
2019_04_WAS_NYG,2019,4,WAS,NYG,00-0035232,D.Haskins,QB,,0,,,,,0.0,23.0
2019_08_WAS_MIN,2019,8,WAS,MIN,00-0035232,D.Haskins,QB,,0,,,,,0.0,0.0
2019_09_WAS_BUF,2019,9,WAS,BUF,00-0035232,D.Haskins,QB,,0,,,,,0.0,14.0
2019_11_WAS_NYJ,2019,11,WAS,NYJ,00-0035232,D.Haskins,QB,,0,,,,,0.0,5.0
2019_12_WAS_DET,2019,12,WAS,DET,00-0035232,D.Haskins,QB,,0,,,,,0.0,28.0
2019_13_WAS_CAR,2019,13,WAS,CAR,00-0035232,D.Haskins,QB,,0,,,,,0.0,6.0
2019_14_WAS_GB,2019,14,WAS,GB,00-0035232,D.Haskins,QB,,0,,,,,0.0,-1.0
2019_15_WAS_PHI,2019,15,WAS,PHI,00-0035232,D.Haskins,QB,,0,,,,,0.0,26.0
2019_16_WAS_NYG,2019,16,WAS,NYG,00-0035232,D.Haskins,QB,,0,,,,,0.0,0.0
2019_06_ATL_ARI,2019,6,ATL,ARI,00-0035235,K.McGary,T,,1,0.029411765,,,,-3.0,0.0
2019_01_PHI_WAS,2019,1,PHI,WAS,00-0035243,M.Sanders,RB,,2,0.051282052,,,,2.0,25.0
2019_02_PHI_ATL,2019,2,PHI,ATL,00-0035243,M.Sanders,RB,,4,0.08510638,,,,9.0,28.0
2019_03_PHI_DET,2019,3,PHI,DET,00-0035243,M.Sanders,RB,,4,0.11111111,,,,73.0,53.0
2019_04_PHI_GB,2019,4,PHI,GB,00-0035243,M.Sanders,RB,,0,,,,,0.0,72.0
2019_05_PHI_NYJ,2019,5,PHI,NYJ,00-0035243,M.Sanders,RB,,5,0.17857143,,,,49.0,15.0
2019_06_PHI_MIN,2019,6,PHI,MIN,00-0035243,M.Sanders,RB,,3,0.07317073,,,,86.0,6.0
2019_07_PHI_DAL,2019,7,PHI,DAL,00-0035243,M.Sanders,RB,,3,0.12,,,,11.0,21.0
2019_08_PHI_BUF,2019,8,PHI,BUF,00-0035243,M.Sanders,RB,,3,0.125,,,,44.0,74.0
2019_09_PHI_CHI,2019,9,PHI,CHI,00-0035243,M.Sanders,RB,,3,0.07692308,,,,31.0,42.0
2019_11_PHI_NE,2019,11,PHI,NE,00-0035243,M.Sanders,RB,,4,0.10526316,,,,9.0,38.0
2019_12_PHI_SEA,2019,12,PHI,SEA,00-0035243,M.Sanders,RB,,5,0.11111111,,,,23.0,63.0
2019_13_PHI_MIA,2019,13,PHI,MIA,00-0035243,M.Sanders,RB,,5,0.11111111,,,,22.0,83.0
2019_14_PHI_NYG,2019,14,PHI,NYG,00-0035243,M.Sanders,RB,,5,0.1,,,,24.0,45.0
2019_15_PHI_WAS,2019,15,PHI,WAS,00-0035243,M.Sanders,RB,,6,0.15,,,,50.0,122.0
2019_16_PHI_DAL,2019,16,PHI,DAL,00-0035243,M.Sanders,RB,,6,0.15,,,,77.0,79.0
2019_17_PHI_NYG,2019,17,PHI,NYG,00-0035243,M.Sanders,RB,,5,0.125,,,,-1.0,52.0
2019_18_PHI_SEA,2019,18,PHI,SEA,00-0035243,M.Sanders,RB,,5,0.2,,,,8.0,69.0
2019_19_HOU_HOU,2019,19,HOU,HOU,00-0035244,L.Johnson,FS,,0,,,,,0.0,0.0
2019_02_PHI_ATL,2019,2,PHI,ATL,00-0035246,J.Arcega-Whiteside,WR,,4,0.08510638,,,,4.0,0.0
2019_03_PHI_DET,2019,3,PHI,DET,00-0035246,J.Arcega-Whiteside,WR,,3,0.083333336,,,,10.0,0.0
2019_11_PHI_NE,2019,11,PHI,NE,00-0035246,J.Arcega-Whiteside,WR,,1,0.02631579,,,,29.0,0.0
2019_12_PHI_SEA,2019,12,PHI,SEA,00-0035246,J.Arcega-Whiteside,WR,,5,0.11111111,,,,43.0,0.0
2019_13_PHI_MIA,2019,13,PHI,MIA,00-0035246,J.Arcega-Whiteside,WR,,2,0.044444446,,,,15.0,0.0
2019_14_PHI_NYG,2019,14,PHI,NYG,00-0035246,J.Arcega-Whiteside,WR,,3,0.06,,,,29.0,0.0
2019_15_PHI_WAS,2019,15,PHI,WAS,00-0035246,J.Arcega-Whiteside,WR,,2,0.05,,,,0.0,0.0
2019_16_PHI_DAL,2019,16,PHI,DAL,00-0035246,J.Arcega-Whiteside,WR,,2,0.05,,,,39.0,0.0
2019_08_JAX_NYJ,2019,8,JAX,NYJ,00-0035249,J.Oliver,TE,,2,0.060606062,,,,6.0,0.0
2019_09_JAX_HOU,2019,9,JAX,HOU,00-0035249,J.Oliver,TE,,2,0.045454547,,,,4.0,0.0
2019_11_JAX_IND,2019,11,JAX,IND,00-0035249,J.Oliver,TE,,2,0.04347826,,,,5.0,0.0
2019_01_BUF_NYJ,2019,1,BUF,NYJ,00-0035250,D.Singletary,RB,,6,0.17142858,,,,28.0,70.0
2019_02_BUF_NYG,2019,2,BUF,NYG,00-0035250,D.Singletary,RB,,0,,,,,0.0,57.0
2019_07_BUF_MIA,2019,7,BUF,MIA,00-0035250,D.Singletary,RB,,0,,,,,0.0,26.0
2019_08_BUF_PHI,2019,8,BUF,PHI,00-0035250,D.Singletary,RB,,6,0.19354838,,,,30.0,19.0
2019_09_BUF_WAS,2019,9,BUF,WAS,00-0035250,D.Singletary,RB,,4,0.2,,,,45.0,95.0
2019_10_BUF_CLE,2019,10,BUF,CLE,00-0035250,D.Singletary,RB,,6,0.15384616,,,,8.0,42.0
2019_11_BUF_MIA,2019,11,BUF,MIA,00-0035250,D.Singletary,RB,,1,0.032258064,,,,4.0,75.0
2019_12_BUF_DEN,2019,12,BUF,DEN,00-0035250,D.Singletary,RB,,2,0.09090909,,,,8.0,106.0
2019_13_BUF_DAL,2019,13,BUF,DAL,00-0035250,D.Singletary,RB,,4,0.16,,,,38.0,63.0
2019_14_BUF_BAL,2019,14,BUF,BAL,00-0035250,D.Singletary,RB,,8,0.21621622,,,,29.0,89.0
2019_15_BUF_PIT,2019,15,BUF,PIT,00-0035250,D.Singletary,RB,,3,0.125,,,,2.0,87.0
2019_16_BUF_NE,2019,16,BUF,NE,00-0035250,D.Singletary,RB,,1,0.03846154,,,,2.0,46.0
2019_18_BUF_HOU,2019,18,BUF,HOU,00-0035250,D.Singletary,RB,,7,0.1627907,,,,76.0,58.0
2019_16_CAR_IND,2019,16,CAR,IND,00-0035251,W.Grier,QB,,0,,,,,0.0,17.0
2019_17_CAR_NO,2019,17,CAR,NO,00-0035251,W.Grier,QB,,0,,,,,0.0,5.0
2019_10_NYJ_NYG,2019,10,NYJ,NYG,00-0035259,T.Wesco,TE,,1,0.037037037,,,,15.0,2.0
2019_16_NYJ_PIT,2019,16,NYJ,PIT,00-0035259,T.Wesco,TE,,1,0.04,,,,32.0,0.0
2019_17_NYJ_BUF,2019,17,NYJ,BUF,00-0035259,T.Wesco,TE,,1,0.030303031,,,,0.0,0.0
2019_01_DAL_NYG,2019,1,DAL,NYG,00-0035261,T.Pollard,RB,,0,,,,,0.0,24.0
2019_02_DAL_WAS,2019,2,DAL,WAS,00-0035261,T.Pollard,RB,,1,0.033333335,,,,3.0,22.0
2019_03_DAL_MIA,2019,3,DAL,MIA,00-0035261,T.Pollard,RB,,3,0.1,,,,25.0,103.0
2019_05_DAL_GB,2019,5,DAL,GB,00-0035261,T.Pollard,RB,,0,,,,,0.0,19.0
2019_06_DAL_NYJ,2019,6,DAL,NYJ,00-0035261,T.Pollard,RB,,0,,,,,0.0,13.0
2019_07_DAL_PHI,2019,7,DAL,PHI,00-0035261,T.Pollard,RB,,0,,,,,0.0,28.0
2019_09_DAL_NYG,2019,9,DAL,NYG,00-0035261,T.Pollard,RB,,3,0.0882353,,,,9.0,21.0
2019_10_DAL_MIN,2019,10,DAL,MIN,00-0035261,T.Pollard,RB,,0,,,,,0.0,-4.0
2019_11_DAL_DET,2019,11,DAL,DET,00-0035261,T.Pollard,RB,,4,0.08888889,,,,44.0,12.0
2019_12_DAL_NE,2019,12,DAL,NE,00-0035261,T.Pollard,RB,,4,0.125,,,,9.0,19.0
2019_13_DAL_BUF,2019,13,DAL,BUF,00-0035261,T.Pollard,RB,,1,0.020408163,,,,0.0,7.0
2019_15_DAL_LA,2019,15,DAL,LA,00-0035261,T.Pollard,RB,,2,0.09090909,,,,12.0,131.0
2019_16_DAL_PHI,2019,16,DAL,PHI,00-0035261,T.Pollard,RB,,0,,,,,0.0,0.0
2019_17_DAL_WAS,2019,17,DAL,WAS,00-0035261,T.Pollard,RB,,2,0.0625,,,,5.0,60.0
2019_03_NE_NYJ,2019,3,NE,NYJ,00-0035264,J.Stidham,QB,,0,,,,,0.0,0.0
2019_05_NE_WAS,2019,5,NE,WAS,00-0035264,J.Stidham,QB,,0,,,,,0.0,0.0
2019_07_NE_NYJ,2019,7,NE,NYJ,00-0035264,J.Stidham,QB,,0,,,,,0.0,-2.0
2019_01_JAX_KC,2019,1,JAX,KC,00-0035268,R.Armstead,RB,,1,0.030303031,,,,0.0,7.0
2019_04_JAX_DEN,2019,4,JAX,DEN,00-0035268,R.Armstead,RB,,1,0.03125,,,,7.0,42.0
2019_05_JAX_CAR,2019,5,JAX,CAR,00-0035268,R.Armstead,RB,,1,0.025,,,,7.0,-1.0
2019_06_JAX_NO,2019,6,JAX,NO,00-0035268,R.Armstead,RB,,0,,,,,0.0,1.0
2019_07_JAX_CIN,2019,7,JAX,CIN,00-0035268,R.Armstead,RB,,1,0.035714287,,,,0.0,3.0
2019_08_JAX_NYJ,2019,8,JAX,NYJ,00-0035268,R.Armstead,RB,,0,,,,,0.0,7.0
2019_09_JAX_HOU,2019,9,JAX,HOU,00-0035268,R.Armstead,RB,,5,0.11363637,,,,65.0,0.0
2019_11_JAX_IND,2019,11,JAX,IND,00-0035268,R.Armstead,RB,,2,0.04347826,,,,13.0,6.0
2019_12_JAX_TEN,2019,12,JAX,TEN,00-0035268,R.Armstead,RB,,1,0.022727273,,,,0.0,0.0
2019_13_JAX_TB,2019,13,JAX,TB,00-0035268,R.Armstead,RB,,1,0.02631579,,,,0.0,0.0
2019_14_JAX_LAC,2019,14,JAX,LAC,00-0035268,R.Armstead,RB,,2,0.054054055,,,,0.0,7.0
2019_15_JAX_LV,2019,15,JAX,LV,00-0035268,R.Armstead,RB,,0,,,,,0.0,1.0
2019_16_JAX_ATL,2019,16,JAX,ATL,00-0035268,R.Armstead,RB,,0,,,,,0.0,2.0
2019_17_JAX_IND,2019,17,JAX,IND,00-0035268,R.Armstead,RB,,9,0.23076923,,,,52.0,33.0
2019_11_ATL_CAR,2019,11,ATL,CAR,00-0035273,Q.Ollison,RB,,1,0.032258064,,,,0.0,11.0
2019_12_ATL_TB,2019,12,ATL,TB,00-0035273,Q.Ollison,RB,,1,0.018867925,,,,7.0,20.0
2019_14_ATL_CAR,2019,14,ATL,CAR,00-0035273,Q.Ollison,RB,,0,,,,,0.0,6.0
2019_15_ATL_SF,2019,15,ATL,SF,00-0035273,Q.Ollison,RB,,0,,,,,0.0,1.0
2019_16_ATL_JAX,2019,16,ATL,JAX,00-0035273,Q.Ollison,RB,,0,,,,,0.0,3.0
2019_17_ATL_TB,2019,17,ATL,TB,00-0035273,Q.Ollison,RB,,0,,,,,0.0,9.0
2019_08_CAR_SF,2019,8,CAR,SF,00-0035275,J.Scarlett,RB,,0,,,,,0.0,9.0
2019_01_ARI_DET,2019,1,ARI,DET,00-0035287,K.Johnson,WR,,10,0.1923077,,,,46.0,0.0
2019_02_ARI_BAL,2019,2,ARI,BAL,00-0035287,K.Johnson,WR,,2,0.054054055,,,,31.0,0.0
2019_03_ARI_CAR,2019,3,ARI,CAR,00-0035287,K.Johnson,WR,,4,0.0952381,,,,13.0,0.0
2019_04_ARI_SEA,2019,4,ARI,SEA,00-0035287,K.Johnson,WR,,3,0.1,,,,19.0,0.0
2019_05_ARI_CIN,2019,5,ARI,CIN,00-0035287,K.Johnson,WR,,7,0.22580644,,,,22.0,3.0
2019_06_ARI_ATL,2019,6,ARI,ATL,00-0035287,K.Johnson,WR,,5,0.14285715,,,,14.0,0.0
2019_07_ARI_NYG,2019,7,ARI,NYG,00-0035287,K.Johnson,WR,,2,0.0952381,,,,6.0,0.0
2019_09_ARI_SF,2019,9,ARI,SF,00-0035287,K.Johnson,WR,,3,0.13043478,,,,22.0,0.0
2019_10_ARI_TB,2019,10,ARI,TB,00-0035287,K.Johnson,WR,,4,0.093023255,,,,0.0,0.0
2019_11_ARI_SF,2019,11,ARI,SF,00-0035287,K.Johnson,WR,,2,0.060606062,,,,14.0,0.0
2019_01_JAX_KC,2019,1,JAX,KC,00-0035289,G.Minshew,QB,,0,,,,,0.0,6.0
2019_02_JAX_HOU,2019,2,JAX,HOU,00-0035289,G.Minshew,QB,,0,,,,,0.0,56.0
2019_03_JAX_TEN,2019,3,JAX,TEN,00-0035289,G.Minshew,QB,,0,,,,,0.0,18.0
2019_04_JAX_DEN,2019,4,JAX,DEN,00-0035289,G.Minshew,QB,,0,,,,,0.0,2.0
2019_05_JAX_CAR,2019,5,JAX,CAR,00-0035289,G.Minshew,QB,,0,,,,,0.0,42.0
2019_06_JAX_NO,2019,6,JAX,NO,00-0035289,G.Minshew,QB,,0,,,,,0.0,1.0
2019_07_JAX_CIN,2019,7,JAX,CIN,00-0035289,G.Minshew,QB,,0,,,,,0.0,48.0
2019_08_JAX_NYJ,2019,8,JAX,NYJ,00-0035289,G.Minshew,QB,,0,,,,,0.0,28.0
2019_09_JAX_HOU,2019,9,JAX,HOU,00-0035289,G.Minshew,QB,,0,,,,,0.0,34.0
2019_13_JAX_TB,2019,13,JAX,TB,00-0035289,G.Minshew,QB,,0,,,,,0.0,8.0
2019_14_JAX_LAC,2019,14,JAX,LAC,00-0035289,G.Minshew,QB,,0,,,,,0.0,31.0
2019_15_JAX_LV,2019,15,JAX,LV,00-0035289,G.Minshew,QB,,0,,,,,0.0,27.0
2019_16_JAX_ATL,2019,16,JAX,ATL,00-0035289,G.Minshew,QB,,0,,,,,0.0,36.0
2019_17_JAX_IND,2019,17,JAX,IND,00-0035289,G.Minshew,QB,,0,,,,,0.0,7.0
2019_01_WAS_PHI,2019,1,WAS,PHI,00-0035297,K.Harmon,WR,,2,0.046511628,,,,31.0,0.0
2019_04_WAS_NYG,2019,4,WAS,NYG,00-0035297,K.Harmon,WR,,2,0.07692308,,,,14.0,0.0
2019_05_WAS_NE,2019,5,WAS,NE,00-0035297,K.Harmon,WR,,1,0.037037037,,,,4.0,0.0
2019_06_WAS_MIA,2019,6,WAS,MIA,00-0035297,K.Harmon,WR,,1,0.041666668,,,,8.0,0.0
2019_08_WAS_MIN,2019,8,WAS,MIN,00-0035297,K.Harmon,WR,,1,0.04761905,,,,12.0,0.0
2019_09_WAS_BUF,2019,9,WAS,BUF,00-0035297,K.Harmon,WR,,2,0.09090909,,,,6.0,0.0
2019_11_WAS_NYJ,2019,11,WAS,NYJ,00-0035297,K.Harmon,WR,,6,0.1875,,,,53.0,0.0
2019_12_WAS_DET,2019,12,WAS,DET,00-0035297,K.Harmon,WR,,6,0.20689656,,,,43.0,0.0
2019_13_WAS_CAR,2019,13,WAS,CAR,00-0035297,K.Harmon,WR,,5,0.20833333,,,,51.0,0.0
2019_14_WAS_GB,2019,14,WAS,GB,00-0035297,K.Harmon,WR,,4,0.15384616,,,,30.0,0.0
2019_15_WAS_PHI,2019,15,WAS,PHI,00-0035297,K.Harmon,WR,,3,0.11111111,,,,22.0,0.0
2019_16_WAS_NYG,2019,16,WAS,NYG,00-0035297,K.Harmon,WR,,6,0.16216215,,,,58.0,0.0
2019_17_WAS_DAL,2019,17,WAS,DAL,00-0035297,K.Harmon,WR,,5,0.14285715,,,,33.0,0.0
2019_04_TB_LA,2019,4,TB,LA,00-0035298,S.Miller,WR,,1,0.025,,,,0.0,0.0
2019_05_TB_NO,2019,5,TB,NO,00-0035298,S.Miller,WR,,2,0.07692308,,,,0.0,18.0
2019_06_TB_CAR,2019,6,TB,CAR,00-0035298,S.Miller,WR,,7,0.13461539,,,,39.0,0.0
2019_08_TB_TEN,2019,8,TB,TEN,00-0035298,S.Miller,WR,,1,0.024390243,,,,0.0,0.0
2019_09_TB_SEA,2019,9,TB,SEA,00-0035298,S.Miller,WR,,2,0.046511628,,,,0.0,0.0
2019_10_TB_ARI,2019,10,TB,ARI,00-0035298,S.Miller,WR,,3,0.06666667,,,,33.0,0.0
2019_11_TB_NO,2019,11,TB,NO,00-0035298,S.Miller,WR,,6,0.12244898,,,,71.0,0.0
2019_12_TB_ATL,2019,12,TB,ATL,00-0035298,S.Miller,WR,,1,0.037037037,,,,8.0,-2.0
2019_15_TB_DET,2019,15,TB,DET,00-0035298,S.Miller,WR,,3,0.07317073,,,,49.0,0.0
2019_01_BUF_NYJ,2019,1,BUF,NYJ,00-0035308,T.Sweeney,TE,,2,0.057142857,,,,35.0,0.0
2019_02_BUF_NYG,2019,2,BUF,NYG,00-0035308,T.Sweeney,TE,,1,0.035714287,,,,0.0,0.0
2019_03_BUF_CIN,2019,3,BUF,CIN,00-0035308,T.Sweeney,TE,,3,0.09090909,,,,3.0,0.0
2019_05_BUF_TEN,2019,5,BUF,TEN,00-0035308,T.Sweeney,TE,,2,0.06896552,,,,0.0,0.0
2019_17_BUF_NYJ,2019,17,BUF,NYJ,00-0035308,T.Sweeney,TE,,5,0.12820514,,,,76.0,0.0
2019_10_MIA_IND,2019,10,MIA,IND,00-0035311,M.Gaskin,RB,,1,0.030303031,,,,0.0,0.0
2019_11_MIA_BUF,2019,11,MIA,BUF,00-0035311,M.Gaskin,RB,,1,0.022727273,,,,0.0,0.0
2019_12_MIA_CLE,2019,12,MIA,CLE,00-0035311,M.Gaskin,RB,,1,0.02631579,,,,7.0,10.0
2019_13_MIA_PHI,2019,13,MIA,PHI,00-0035311,M.Gaskin,RB,,1,0.025641026,,,,6.0,20.0
2019_14_MIA_NYJ,2019,14,MIA,NYJ,00-0035311,M.Gaskin,RB,,2,0.057142857,,,,6.0,5.0
2019_15_MIA_NYG,2019,15,MIA,NYG,00-0035311,M.Gaskin,RB,,3,0.07317073,,,,29.0,43.0
2019_16_MIA_CIN,2019,16,MIA,CIN,00-0035311,M.Gaskin,RB,,3,0.05882353,,,,3.0,55.0
2019_10_MIA_IND,2019,10,MIA,IND,00-0035342,P.Laird,RB,,2,0.060606062,,,,15.0,4.0
2019_11_MIA_BUF,2019,11,MIA,BUF,00-0035342,P.Laird,RB,,6,0.13636364,,,,51.0,7.0
2019_12_MIA_CLE,2019,12,MIA,CLE,00-0035342,P.Laird,RB,,1,0.02631579,,,,0.0,20.0
2019_13_MIA_PHI,2019,13,MIA,PHI,00-0035342,P.Laird,RB,,5,0.12820514,,,,43.0,5.0
2019_14_MIA_NYJ,2019,14,MIA,NYJ,00-0035342,P.Laird,RB,,5,0.14285715,,,,38.0,48.0
2019_15_MIA_NYG,2019,15,MIA,NYG,00-0035342,P.Laird,RB,,5,0.12195122,,,,8.0,46.0
2019_16_MIA_CIN,2019,16,MIA,CIN,00-0035342,P.Laird,RB,,1,0.019607844,,,,1.0,17.0
2019_17_MIA_NE,2019,17,MIA,NE,00-0035342,P.Laird,RB,,5,0.11363637,,,,48.0,21.0
2019_01_MIA_BAL,2019,1,MIA,BAL,00-0035350,P.Williams,WR,,5,0.15625,,,,24.0,0.0
2019_02_MIA_NE,2019,2,MIA,NE,00-0035350,P.Williams,WR,,6,0.15384616,,,,63.0,0.0
2019_03_MIA_DAL,2019,3,MIA,DAL,00-0035350,P.Williams,WR,,12,0.29268292,,,,68.0,0.0
2019_04_MIA_LAC,2019,4,MIA,LAC,00-0035350,P.Williams,WR,,7,0.29166666,,,,46.0,0.0
2019_06_MIA_WAS,2019,6,MIA,WAS,00-0035350,P.Williams,WR,,6,0.14285715,,,,31.0,0.0
2019_07_MIA_BUF,2019,7,MIA,BUF,00-0035350,P.Williams,WR,,8,0.23529412,,,,82.0,0.0
2019_08_MIA_PIT,2019,8,MIA,PIT,00-0035350,P.Williams,WR,,7,0.21212122,,,,42.0,0.0
2019_09_MIA_NYJ,2019,9,MIA,NYJ,00-0035350,P.Williams,WR,,9,0.25,,,,72.0,0.0
2019_13_JAX_TB,2019,13,JAX,TB,00-0035374,M.Walker,WR,,2,0.05263158,,,,6.0,0.0
2019_14_JAX_LAC,2019,14,JAX,LAC,00-0035374,M.Walker,WR,,1,0.027027028,,,,9.0,0.0
2019_05_CIN_ARI,2019,5,CIN,ARI,00-0035399,S.Morgan,WR,,2,0.054054055,,,,6.0,0.0
2019_08_CIN_LA,2019,8,CIN,LA,00-0035399,S.Morgan,WR,,1,0.020833334,,,,3.0,0.0
2019_10_CIN_BAL,2019,10,CIN,BAL,00-0035399,S.Morgan,WR,,4,0.13793103,,,,9.0,0.0
2019_13_CIN_NYJ,2019,13,CIN,NYJ,00-0035399,S.Morgan,WR,,2,0.055555556,,,,0.0,0.0
2019_14_CIN_CLE,2019,14,CIN,CLE,00-0035399,S.Morgan,WR,,1,0.029411765,,,,0.0,0.0
2019_01_CIN_SEA,2019,1,CIN,SEA,00-0035401,D.Willis,WR,,5,0.10204082,,,,30.0,0.0
2019_02_CIN_SF,2019,2,CIN,SF,00-0035401,D.Willis,WR,,3,0.071428575,,,,6.0,0.0
2019_04_CIN_PIT,2019,4,CIN,PIT,00-0035401,D.Willis,WR,,1,0.027777778,,,,8.0,0.0
2019_05_CIN_ARI,2019,5,CIN,ARI,00-0035401,D.Willis,WR,,4,0.10810811,,,,38.0,0.0
2019_06_CIN_BAL,2019,6,CIN,BAL,00-0035401,D.Willis,WR,,1,0.027027028,,,,0.0,0.0
2019_11_CIN_LV,2019,11,CIN,LV,00-0035401,D.Willis,WR,,1,0.033333335,,,,0.0,0.0
2019_13_CIN_NYJ,2019,13,CIN,NYJ,00-0035401,D.Willis,WR,,1,0.027777778,,,,0.0,0.0
2019_04_NO_DAL,2019,4,NO,DAL,00-0035406,L.Humphrey,WR,,1,0.033333335,,,,0.0,0.0
2019_14_LAC_JAX,2019,14,LAC,JAX,00-0035414,J.Guyton,WR,,2,0.07692308,,,,0.0,0.0
2019_06_LAC_PIT,2019,6,LAC,PIT,00-0035432,J.Moore,WR,,2,0.04761905,,,,43.0,0.0
2019_10_LAC_LV,2019,10,LAC,LV,00-0035432,J.Moore,WR,,1,0.032258064,,,,0.0,0.0
2019_11_LAC_KC,2019,11,LAC,KC,00-0035432,J.Moore,WR,,1,0.020833334,,,,0.0,0.0
2019_17_LAC_KC,2019,17,LAC,KC,00-0035432,J.Moore,WR,,1,0.022727273,,,,0.0,0.0
2019_15_DET_TB,2019,15,DET,TB,00-0035489,W.Hills,RB,,2,0.046511628,,,,1.0,21.0
2019_15_NYJ_BAL,2019,15,NYJ,BAL,00-0035510,J.Smith,WR,,2,0.06896552,,,,12.0,0.0
2019_04_ARI_SEA,2019,4,ARI,SEA,00-0035527,A.Isabella,WR,,0,,,,,0.0,5.0
2019_05_ARI_CIN,2019,5,ARI,CIN,00-0035527,A.Isabella,WR,,0,,,,,0.0,11.0
2019_07_ARI_NYG,2019,7,ARI,NYG,00-0035527,A.Isabella,WR,,2,0.0952381,,,,8.0,0.0
2019_09_ARI_SF,2019,9,ARI,SF,00-0035527,A.Isabella,WR,,1,0.04347826,,,,88.0,0.0
2019_10_ARI_TB,2019,10,ARI,TB,00-0035527,A.Isabella,WR,,3,0.069767445,,,,78.0,0.0
2019_11_ARI_SF,2019,11,ARI,SF,00-0035527,A.Isabella,WR,,4,0.121212125,,,,6.0,0.0
2019_13_ARI_LA,2019,13,ARI,LA,00-0035527,A.Isabella,WR,,1,0.030303031,,,,0.0,0.0
2019_14_ARI_PIT,2019,14,ARI,PIT,00-0035527,A.Isabella,WR,,1,0.035714287,,,,5.0,0.0
2019_15_ARI_CLE,2019,15,ARI,CLE,00-0035527,A.Isabella,WR,,1,0.05,,,,4.0,-1.0
2019_03_NYG_TB,2019,3,NYG,TB,00-0035535,D.Slayton,WR,,5,0.1388889,,,,82.0,0.0
2019_04_NYG_WAS,2019,4,NYG,WAS,00-0035535,D.Slayton,WR,,2,0.06451613,,,,13.0,0.0
2019_05_NYG_MIN,2019,5,NYG,MIN,00-0035535,D.Slayton,WR,,5,0.1388889,,,,62.0,0.0
2019_06_NYG_NE,2019,6,NYG,NE,00-0035535,D.Slayton,WR,,8,0.27586207,,,,32.0,0.0
2019_07_NYG_ARI,2019,7,NYG,ARI,00-0035535,D.Slayton,WR,,2,0.057142857,,,,28.0,0.0
2019_08_NYG_DET,2019,8,NYG,DET,00-0035535,D.Slayton,WR,,5,0.125,,,,50.0,0.0
2019_09_NYG_DAL,2019,9,NYG,DAL,00-0035535,D.Slayton,WR,,4,0.09756097,,,,6.0,0.0
2019_10_NYG_NYJ,2019,10,NYG,NYJ,00-0035535,D.Slayton,WR,,15,0.39473686,,,,121.0,0.0
2019_12_NYG_CHI,2019,12,NYG,CHI,00-0035535,D.Slayton,WR,,7,0.20588236,,,,67.0,0.0
2019_13_NYG_GB,2019,13,NYG,GB,00-0035535,D.Slayton,WR,,9,0.25,,,,44.0,0.0
2019_14_NYG_PHI,2019,14,NYG,PHI,00-0035535,D.Slayton,WR,,8,0.27586207,,,,154.0,0.0
2019_15_NYG_MIA,2019,15,NYG,MIA,00-0035535,D.Slayton,WR,,3,0.10344828,,,,31.0,0.0
2019_16_NYG_WAS,2019,16,NYG,WAS,00-0035535,D.Slayton,WR,,2,0.051282052,,,,0.0,0.0
2019_17_NYG_PHI,2019,17,NYG,PHI,00-0035535,D.Slayton,WR,,9,0.19148937,,,,50.0,0.0
2019_01_DET_ARI,2019,1,DET,ARI,00-0035537,T.Johnson,RB,,0,,,,,0.0,6.0
2019_02_DET_LAC,2019,2,DET,LAC,00-0035537,T.Johnson,RB,,2,0.06666667,,,,6.0,30.0
2019_03_DET_PHI,2019,3,DET,PHI,00-0035537,T.Johnson,RB,,2,0.0625,,,,0.0,5.0
2019_04_DET_KC,2019,4,DET,KC,00-0035537,T.Johnson,RB,,1,0.03125,,,,1.0,13.0
2019_07_DET_MIN,2019,7,DET,MIN,00-0035537,T.Johnson,RB,,4,0.08888889,,,,28.0,29.0
2019_08_DET_NYG,2019,8,DET,NYG,00-0035537,T.Johnson,RB,,4,0.12903225,,,,13.0,25.0
2019_09_DET_LV,2019,9,DET,LV,00-0035537,T.Johnson,RB,,3,0.07317073,,,,7.0,29.0
2019_10_DET_CHI,2019,10,DET,CHI,00-0035537,T.Johnson,RB,,1,0.023255814,,,,3.0,16.0
